Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774089764,100,,Aggregated,44.500000,0.000000,230,370,440,490,620,750,920,1100,1600,1800,1800,6696,5,230.0,283.27940836222785,10.868778452277184,1809.6353597939014,6.014038231780167
1774089765,100,,Aggregated,44.800000,0.000000,230,360,440,490,620,750,920,1100,1600,1800,1800,6746,5,230.0,282.30796031694746,10.868778452277184,1809.6353597939014,6.0139341832196855
1774089766,100,,Aggregated,43.500000,0.000000,220,360,440,490,620,750,920,1100,1600,1800,1800,6781,5,220.0,281.40173760451387,10.868778452277184,1809.6353597939014,6.013862262203215
1774089767,100,,Aggregated,44.100000,0.000000,220,360,440,490,620,750,920,1100,1600,1800,1800,6813,5,220.0,282.3726728629076,10.868778452277184,1809.6353597939014,6.013797152502568
1774089768,100,,Aggregated,45.200000,0.000000,230,370,450,500,630,760,940,1100,1600,1800,1800,6862,5,230.0,286.07000118809344,10.868778452277184,1809.6353597939014,6.013698630136986
1774089769,100,,Aggregated,44.700000,0.000000,230,370,450,500,630,760,940,1100,1600,1800,1800,6905,5,230.0,286.9645594315068,10.868778452277184,1809.6353597939014,6.013613323678494
1774089770,100,,Aggregated,42.100000,0.000000,230,370,440,500,630,760,940,1100,1600,1800,1800,6950,5,230.0,286.6780030955192,10.868778452277184,1809.6353597939014,6.013525179856115
1774089771,100,,Aggregated,42.900000,0.000000,230,370,440,500,630,760,940,1100,1600,1800,1800,6996,5,230.0,285.2754393936464,10.868778452277184,1809.6353597939014,6.013436249285306
1774089772,100,,Aggregated,43.400000,0.000000,230,370,440,490,630,750,940,1100,1600,1800,1800,7028,5,230.0,285.62185590594845,10.868778452277184,1809.6353597939014,6.0133750711439955
1774089773,100,,Aggregated,42.600000,0.000000,240,370,450,500,630,760,940,1100,1600,1800,1800,7070,5,240.0,287.53451232941984,10.868778452277184,1809.6353597939014,6.013295615275814
1774089774,100,,Aggregated,42.500000,0.000000,240,370,450,500,630,760,940,1100,1600,1800,1800,7111,5,240.0,288.6367678283941,10.868778452277184,1809.6353597939014,6.013218956546196
1774089775,100,,Aggregated,41.300000,0.000000,240,370,450,500,630,760,940,1100,1600,1800,1800,7158,5,240.0,289.24632942359705,10.868778452277184,1809.6353597939014,6.013132159821179
1774089776,100,,Aggregated,42.200000,0.000000,240,370,450,500,630,760,940,1100,1600,1800,1800,7197,5,240.0,289.9110042147791,10.868778452277184,1809.6353597939014,6.013060997637905
1774089777,100,,Aggregated,41.100000,0.000000,240,380,450,500,630,760,940,1100,1600,1800,1800,7235,5,240.0,291.16674975441214,10.868778452277184,1809.6353597939014,6.012992398064962
1774089778,100,,Aggregated,40.800000,0.000000,250,380,450,500,630,760,940,1100,1600,1800,1800,7281,5,250.0,292.2364928349167,10.868778452277184,1809.6353597939014,6.012910314517237
