Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773581433,100,,Aggregated,45.600000,0.000000,260,360,420,470,590,700,860,970,1200,1400,1400,2335,2,260.0,280.15429823872745,10.918514803051949,1415.577195584774,6.099357601713062
1773581434,100,,Aggregated,44.900000,0.000000,260,360,420,470,580,700,860,970,1200,1400,1400,2361,2,260.0,280.211614089048,10.918514803051949,1415.577195584774,6.098263447691656
1773581435,100,,Aggregated,45.000000,0.000000,270,370,440,480,600,720,860,990,1200,1400,1400,2421,2,270.0,287.421184160717,10.918514803051949,1415.577195584774,6.0958281701776125
1773581436,100,,Aggregated,43.300000,0.000000,260,360,430,480,600,720,860,990,1200,1400,1400,2469,2,260.0,282.8902357517043,10.918514803051949,1415.577195584774,6.093965168084245
1773581437,100,,Aggregated,43.600000,0.000000,250,360,430,480,600,710,860,970,1200,1400,1400,2514,2,250.0,279.5758480865541,10.918514803051949,1415.577195584774,6.092283214001591
1773581438,100,,Aggregated,44.200000,0.000000,250,360,430,480,600,710,860,970,1200,1400,1400,2530,2,250.0,280.42317231594336,10.918514803051949,1415.577195584774,6.091699604743083
1773581439,100,,Aggregated,43.600000,0.000000,260,370,440,490,630,760,970,1100,1300,1400,1400,2581,2,260.0,292.9273566937652,10.918514803051949,1415.577195584774,6.089887640449438
1773581440,100,,Aggregated,42.100000,0.000000,260,370,450,500,650,780,980,1100,1400,1800,1800,2636,2,260.0,296.462567569052,10.918514803051949,1820.3979283571243,6.088012139605463
1773581441,100,,Aggregated,41.600000,0.000000,250,370,440,490,640,780,970,1100,1400,1800,1800,2675,2,250.0,292.9517937437675,10.918514803051949,1820.3979283571243,6.086728971962617
1773581442,100,,Aggregated,44.000000,0.000000,250,370,440,490,640,770,970,1100,1400,1800,1800,2709,2,250.0,290.81246435185693,10.918514803051949,1820.3979283571243,6.085640457733481
1773581443,100,,Aggregated,42.900000,0.000000,260,370,450,500,650,780,970,1100,1400,1800,1800,2755,2,260.0,296.30234399692114,10.918514803051949,1820.3979283571243,6.08421052631579
1773581444,100,,Aggregated,43.100000,0.000000,260,370,450,500,650,780,970,1100,1400,1800,1800,2801,2,260.0,295.97307659448876,10.918514803051949,1820.3979283571243,6.082827561585148
1773581445,100,,Aggregated,41.600000,0.000000,250,370,440,490,640,780,970,1100,1400,1800,1800,2850,2,250.0,292.22146119007414,10.918514803051949,1820.3979283571243,6.08140350877193
1773581446,100,,Aggregated,42.800000,0.000000,240,360,440,490,640,780,970,1100,1400,1800,1800,2893,2,240.0,288.77316957814156,10.918514803051949,1820.3979283571243,6.080193570687867
1773581447,100,,Aggregated,44.800000,0.000000,240,360,440,490,630,770,970,1100,1400,1800,1800,2935,2,240.0,285.95748216396095,10.918514803051949,1820.3979283571243,6.079045996592845
1773581448,100,,Aggregated,42.000000,0.000000,240,360,440,490,630,770,970,1100,1400,1800,1800,2971,2,240.0,287.58235463013017,10.918514803051949,1820.3979283571243,6.0780881857960285
1773581449,100,,Aggregated,42.500000,0.000000,240,360,440,490,630,770,970,1100,1400,1800,1800,3032,2,240.0,287.247658954776,10.918514803051949,1820.3979283571243,6.076517150395778
1773581450,100,,Aggregated,43.200000,0.000000,240,360,440,480,630,770,970,1100,1400,1800,1800,3064,2,240.0,285.4596497411973,10.918514803051949,1820.3979283571243,6.075718015665796
1773581451,100,,Aggregated,44.700000,0.000000,250,360,440,490,630,770,970,1100,1400,1800,1800,3095,2,250.0,287.9763624081704,10.918514803051949,1820.3979283571243,6.074959612277867
1773581452,100,,Aggregated,43.000000,0.000000,250,370,450,500,650,780,970,1100,1400,1800,1800,3148,2,250.0,294.1490799606348,10.918514803051949,1820.3979283571243,6.073697585768742
1773581453,100,,Aggregated,42.600000,0.000000,250,370,450,500,640,780,970,1100,1400,1800,1800,3196,2,250.0,292.2190806347042,10.918514803051949,1820.3979283571243,6.072590738423028
1773581454,100,,Aggregated,41.900000,0.000000,240,370,450,500,640,770,970,1100,1400,1800,1800,3244,2,240.0,289.033971045915,10.918514803051949,1820.3979283571243,6.0715166461159065
1773581455,100,,Aggregated,44.900000,0.000000,240,360,440,490,630,770,970,1100,1400,1800,1800,3293,2,240.0,287.5286021507143,10.918514803051949,1820.3979283571243,6.070452474946857
1773581456,100,,Aggregated,44.600000,0.000000,240,360,440,490,630,770,970,1100,1400,1800,1800,3343,3,240.0,286.5771417777106,10.304227471351624,1820.3979283571243,6.104098115465151
1773581457,100,,Aggregated,42.900000,0.000000,240,360,440,490,630,770,970,1100,1400,1800,1800,3379,3,240.0,284.2732111273758,10.304227471351624,1820.3979283571243,6.102989050014798
1773581458,100,,Aggregated,43.800000,0.000000,240,360,440,490,630,770,970,1100,1400,1800,1800,3401,3,240.0,286.3855473050928,10.304227471351624,1820.3979283571243,6.1023228462217
1773581459,100,,Aggregated,44.300000,0.100000,240,370,450,500,660,810,1000,1100,1500,1800,1800,3443,3,240.0,294.3796534291402,10.304227471351624,1820.3979283571243,6.101074644205634
